x,y,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
253.000,356.000,-0.314,-0.865,-0.260,-0.666,0.678,0.946,0.770,-0.490,0.139,0.464
133.000,126.000,0.399,-0.414,-0.621,1.012,-0.975,0.444,0.275,-0.480,1.011,0.753
224.000,120.000,-0.471,-0.846,-0.290,-1.028,-0.387,0.531,-0.290,-0.672,-0.054,-0.768
91.000,104.000,0.393,0.574,0.040,0.630,0.047,0.057,0.880,-0.713,-0.846,-0.464
115.000,334.000,-0.054,0.801,0.321,0.674,-0.071,0.475,0.662,0.045,0.845,-0.140
197.000,155.000,-0.092,-0.488,0.515,0.470,0.316,-0.376,0.554,0.228,-0.659,-0.215
362.000,43.000,0.091,0.754,0.349,0.140,0.400,0.350,0.599,-0.737,-0.767,-0.530
494.000,173.000,-0.023,-0.152,-0.233,-0.701,0.068,-0.567,-0.924,0.746,0.434,0.891
399.000,460.000,-0.587,0.030,-0.404,-0.066,0.377,0.812,0.320,-0.274,0.698,-0.165
317.000,205.000,-0.126,-0.127,-0.331,0.414,0.237,-0.334,-0.978,0.352,-0.307,-0.051
275.000,125.000,0.174,-0.493,-0.388,0.231,0.277,-0.199,-0.754,0.383,-0.200,0.625
401.000,447.000,-0.004,0.575,-0.249,-0.422,0.491,0.644,-0.869,-0.384,-0.050,0.203
164.000,442.000,-0.230,0.673,-0.247,-0.604,0.489,-1.028,-0.660,0.253,-0.682,0.019
9.000,226.000,-0.469,-0.659,0.757,0.794,0.058,-0.091,0.891,0.641,0.403,-0.353
164.000,394.000,0.016,-0.633,-0.801,0.558,0.345,-0.773,-0.095,0.436,-0.474,0.448
273.000,404.000,-0.212,-0.620,0.174,0.719,0.143,-0.012,-0.080,0.040,-0.577,-0.616
38.000,271.000,-0.204,-0.408,-0.537,-0.279,-0.423,-0.314,0.747,-0.234,0.089,-0.322
440.000,220.000,0.384,-0.125,0.367,0.970,-0.446,1.105,-0.121,-0.486,0.111,-0.498
445.000,110.000,0.189,-0.594,0.148,1.112,0.121,0.753,-0.528,-0.209,-0.459,-0.352
33.000,332.000,0.370,0.816,-0.767,0.552,0.444,-0.043,-0.830,-0.301,-0.664,0.185
338.000,314.000,0.170,0.597,0.226,0.377,0.333,0.260,0.058,-0.057,-0.045,0.150
112.000,186.000,0.161,-0.064,-0.138,-0.053,-0.436,0.391,-0.801,-0.329,-0.038,-0.339
270.000,457.000,-0.073,0.357,-0.654,0.376,0.398,0.872,-0.495,0.090,1.021,0.671
468.000,290.000,0.684,0.011,0.533,0.399,-0.964,0.336,0.128,0.038,0.595,0.155
409.000,441.000,0.403,0.305,0.793,-0.540,-0.925,-0.332,0.202,-0.204,-0.176,-0.455
97.000,454.000,0.099,-0.894,-0.517,0.931,-0.709,0.528,0.195,-0.431,0.073,-0.665
227.000,140.000,0.546,-0.367,0.847,0.043,-0.578,0.160,0.879,-0.302,-0.297,-0.127
500.000,333.000,0.656,-0.266,-0.919,0.322,-0.307,-0.542,-0.945,0.420,0.032,0.982
294.000,295.000,0.192,0.334,0.828,-0.142,-0.921,0.428,0.480,-0.965,0.250,-0.188
306.000,294.000,-0.040,-0.652,-0.768,0.025,-0.051,-0.679,-0.085,0.503,0.164,0.563
384.000,125.000,0.005,-0.045,-0.979,-0.574,0.780,0.760,0.823,-0.987,-0.308,0.525
305.000,184.000,0.165,-0.202,0.273,0.411,0.140,0.071,0.213,0.573,0.563,0.742
105.000,218.000,-0.273,-0.232,-0.341,0.566,0.010,-0.565,0.892,0.198,-0.035,-0.263
214.000,247.000,0.011,-0.674,0.457,0.462,0.503,0.203,0.106,0.234,-0.364,0.233
222.000,166.000,0.300,-0.837,-0.010,-0.236,-0.086,-0.389,-0.132,0.380,-0.155,0.706
433.000,397.000,0.746,-0.013,-0.855,0.836,-0.990,0.573,-0.983,-0.619,0.004,-0.286
362.000,104.000,0.167,-0.129,-0.213,-0.629,-0.566,-0.798,-0.703,0.553,0.331,0.462
170.000,163.000,0.027,0.420,0.363,0.079,0.416,-0.310,0.032,0.117,-0.488,0.015
322.000,397.000,-0.252,0.226,0.610,-0.451,-0.030,1.113,-0.664,-0.263,0.592,-0.343
191.000,457.000,-0.157,-1.148,-0.494,0.461,-0.207,-0.840,0.839,0.401,-0.176,0.008
63.000,401.000,-0.170,-0.626,-0.154,0.614,-0.223,0.400,0.120,0.343,0.852,0.103
109.000,357.000,-0.747,0.409,-0.212,-0.110,0.498,-0.674,0.860,-0.127,-0.494,-0.801
277.000,136.000,-0.250,0.316,-0.618,-0.610,0.201,-0.632,-0.423,0.300,0.161,0.353
11.000,185.000,0.264,0.116,0.632,0.170,-1.242,-0.742,-0.688,0.559,0.294,-0.536
84.000,283.000,-0.007,-0.558,-0.671,0.152,-0.183,-0.786,-0.763,0.045,-0.869,-0.372
126.000,244.000,-0.458,0.947,0.747,-0.212,0.608,-0.187,0.606,0.595,0.686,0.265
256.000,430.000,-0.411,-0.362,-0.316,0.382,0.191,0.257,-0.720,0.730,1.029,0.409
416.000,354.000,-0.110,0.362,-0.277,0.008,0.604,0.454,-0.431,-0.426,-0.424,-0.111
470.000,362.000,-0.462,-0.696,-1.045,-0.910,0.252,0.152,-0.345,-0.240,0.132,0.217
396.000,179.000,0.060,0.381,-0.184,-1.028,-0.752,-0.001,0.300,-0.891,-0.212,-0.734
57.000,178.000,0.165,0.701,0.472,0.116,0.190,0.703,0.269,-0.023,0.671,0.402
432.000,327.000,-0.926,-0.819,-0.692,-0.650,0.722,-0.114,-0.737,-0.203,-0.760,-0.623
74.000,318.000,0.698,0.581,-0.063,-0.458,0.032,0.592,-0.509,-0.975,-0.836,0.096
482.000,294.000,0.086,0.303,0.737,0.638,-0.490,-0.494,0.933,-0.016,-0.358,-0.858
393.000,189.000,0.363,-0.073,0.578,0.606,0.407,0.022,-0.533,0.213,-0.710,0.205
335.000,423.000,-0.374,0.165,0.229,-0.804,-0.534,-0.436,-0.090,0.544,0.993,-0.007
91.000,135.000,0.415,0.323,0.559,0.459,-0.300,-0.169,-0.286,-0.056,-0.558,-0.371
182.000,241.000,-1.024,0.025,-0.635,0.135,0.276,-0.704,0.361,0.398,0.319,-0.656
479.000,237.000,0.313,-0.482,0.072,-0.356,0.082,0.280,-0.089,0.187,0.312,0.928
62.000,145.000,-0.123,-0.237,-0.240,0.178,-0.189,-0.323,0.482,-0.027,-0.092,-0.290
283.000,10.000,-1.022,0.264,-0.908,-0.738,0.802,-0.668,-0.490,0.571,0.454,0.204
408.000,192.000,-0.181,-0.416,0.382,-0.814,0.167,-0.807,-0.593,0.614,-0.329,0.289
281.000,245.000,-0.647,0.249,0.427,-0.170,-0.354,-0.780,0.646,0.533,0.539,-0.678
366.000,144.000,-0.164,-0.016,0.033,-0.719,0.286,-0.145,0.175,-0.127,-0.263,0.092
390.000,149.000,-0.245,0.374,0.822,-0.006,0.452,0.051,-0.497,0.021,-0.601,-0.560
162.000,447.000,-0.356,-0.290,-0.748,0.579,0.588,0.301,0.451,0.202,0.564,0.450
44.000,396.000,0.308,0.748,-0.323,0.490,0.035,-0.027,-0.529,-0.142,-0.219,0.001
87.000,81.000,-0.139,0.185,-0.572,0.777,0.129,0.366,0.845,-0.603,-0.168,-0.575
300.000,381.000,-0.757,0.999,0.908,-0.654,0.799,0.390,-0.980,0.307,0.335,-0.339
438.000,395.000,0.198,-0.950,0.257,0.683,-0.934,-0.548,0.919,0.221,-0.046,-0.456
279.000,349.000,0.050,-0.127,-0.069,0.976,-0.421,0.391,0.297,-0.982,-0.268,-0.314
119.000,59.000,-0.479,0.457,-0.551,-0.913,-0.455,-0.354,0.735,-0.348,0.499,-0.522
276.000,386.000,0.343,0.525,-0.629,-0.177,0.474,0.437,-0.410,-0.728,-0.632,0.274
66.000,194.000,0.139,0.633,-0.878,0.668,-0.017,0.122,0.403,-0.074,0.630,0.339
106.000,304.000,0.199,0.446,-0.873,-0.213,0.013,-0.470,-0.532,-0.405,-0.712,-0.077
50.000,149.000,-0.352,-0.800,-0.438,0.805,0.500,0.212,0.659,-0.442,-0.824,-0.652
409.000,354.000,0.179,0.319,-0.321,-1.061,-0.860,-0.785,-0.802,-0.156,-0.220,-0.300
129.000,230.000,-0.014,0.014,-0.764,0.108,-0.674,-0.398,-0.820,-0.365,-0.457,-0.885
296.000,121.000,0.622,0.946,0.063,0.053,0.427,0.193,-0.500,-0.466,-0.808,0.323
244.000,25.000,0.382,0.185,-0.498,0.775,-0.679,-0.146,0.364,-0.480,-0.308,-0.583
97.000,425.000,0.711,-0.528,0.874,-0.985,-0.468,0.493,-0.534,-0.322,-0.346,0.423
136.000,229.000,0.173,-0.476,0.709,0.144,-0.742,0.189,-0.182,0.003,0.037,-0.529
429.000,261.000,-0.458,0.131,0.038,-0.092,0.449,0.345,-0.189,-0.222,-0.172,-0.476
355.000,454.000,-0.135,-0.402,0.048,-0.783,-0.325,-0.398,-0.253,0.266,0.194,0.104
291.000,38.000,0.138,0.371,-0.252,-0.966,0.156,-0.584,0.796,-0.464,-0.661,0.187
433.000,84.000,-0.373,-0.693,-0.462,0.472,0.534,-0.298,-0.939,0.461,-0.411,-0.012
440.000,357.000,0.655,0.005,0.903,-0.447,-0.250,0.869,-0.534,-0.538,-0.368,0.093
247.000,283.000,-0.357,0.154,-0.713,0.045,0.104,-1.015,-0.689,-0.391,-0.797,0.017
177.000,227.000,-0.534,-0.432,0.466,0.656,-0.129,-0.345,0.251,-0.043,0.015,-0.204
428.000,269.000,0.337,-0.165,0.543,0.809,-0.054,0.748,0.010,-0.315,-0.291,-0.300
31.000,343.000,-0.110,0.279,0.285,0.254,0.654,0.117,0.771,0.188,0.151,0.405
201.000,448.000,-0.110,0.842,0.548,0.069,0.370,-0.033,0.519,0.217,0.292,0.123
488.000,150.000,-0.256,0.471,-0.083,-0.404,0.383,-0.492,-0.444,0.690,0.520,0.621
442.000,126.000,-0.529,-0.327,-0.243,0.286,0.322,-0.291,0.537,0.480,0.427,0.070
60.000,140.000,0.382,0.358,0.682,-0.693,0.412,0.236,0.760,-0.880,-1.213,-0.104
296.000,168.000,-0.385,0.679,-0.583,0.431,0.292,0.825,-0.486,-0.695,-0.014,-0.836
59.000,354.000,0.130,0.721,1.097,-0.477,0.046,0.501,-0.020,0.132,0.565,0.284
430.000,211.000,0.704,-0.746,0.438,0.624,0.198,0.780,-0.787,-0.101,-0.591,0.519
217.000,132.000,-0.158,0.037,-0.953,-0.882,-0.670,-0.699,0.249,-0.249,0.198,-0.213
26.000,218.000,-0.038,0.104,-0.071,0.560,0.259,-0.167,0.013,0.209,-0.120,0.016
139.000,368.000,-0.533,0.191,-0.340,-0.327,1.141,0.307,0.787,-0.162,0.037,0.381
190.000,297.000,0.553,-0.283,0.794,0.310,0.572,0.818,-0.252,-0.153,-0.566,0.580
162.000,127.000,-1.195,0.596,0.379,0.035,0.253,0.214,-0.025,-0.271,0.713,-0.567
200.000,470.000,-0.133,-0.144,-0.559,-0.540,-0.037,0.557,-0.599,0.001,0.847,0.495
289.000,487.000,0.420,-0.387,-0.837,-0.788,-0.270,0.211,0.171,-0.538,0.043,0.679
149.000,247.000,0.196,0.239,0.609,-0.280,-0.372,-1.124,0.647,0.227,-0.572,-0.221
189.000,132.000,0.029,0.367,-0.022,0.006,0.296,-0.705,0.227,0.843,-0.446,0.951
248.000,112.000,-0.043,-0.692,0.499,0.351,0.785,0.184,0.266,-0.039,-0.933,0.025
184.000,121.000,0.368,0.263,0.305,-0.498,-0.791,-0.609,-0.478,0.217,0.061,0.007
114.000,400.000,0.163,-0.458,-0.067,-0.134,-0.833,-0.360,-0.305,0.490,0.687,0.240
89.000,122.000,0.086,-0.076,0.118,0.328,0.148,-0.639,-0.484,0.200,-0.869,-0.225
250.000,500.000,-0.361,0.181,0.452,0.427,-0.114,-0.648,0.502,0.311,-0.168,-0.759
164.000,102.000,0.118,-0.810,0.224,-0.625,-0.588,-0.872,0.232,0.219,-0.404,-0.048
361.000,237.000,-0.160,-0.908,0.748,0.529,-0.195,0.157,0.138,-0.478,-0.490,-0.170
374.000,380.000,0.199,0.048,0.075,-0.406,-0.597,-0.135,0.627,-0.370,-0.033,-0.261
45.000,324.000,0.324,-0.804,-0.075,0.676,-0.930,-0.501,-0.316,0.052,-0.500,-0.628
456.000,266.000,-0.239,-0.475,0.142,0.724,0.215,-0.034,-0.432,0.656,0.259,0.071
247.000,240.000,-0.365,0.080,-0.096,0.275,-0.184,0.240,-0.903,-0.096,0.018,-0.862
358.000,427.000,0.247,0.441,-0.360,0.535,-0.321,-0.434,0.802,0.075,0.282,0.141
211.000,119.000,0.448,0.399,-0.547,0.659,-0.418,-0.226,-0.324,-0.686,-1.009,-0.755
325.000,487.000,-0.058,-0.708,-0.998,0.845,-0.600,0.119,-0.576,0.048,0.402,-0.319
168.000,199.000,0.285,-0.199,0.806,-0.230,-0.048,0.177,0.740,-0.539,-0.836,-0.359
353.000,153.000,-0.558,-0.556,0.920,0.419,0.264,-0.108,-0.194,0.773,0.157,-0.372
282.000,262.000,0.102,0.882,-0.774,0.753,-0.281,0.174,-0.626,-0.310,0.179,-0.456
294.000,379.000,-0.175,0.882,-0.895,0.458,0.385,-0.703,-0.745,0.358,-0.041,0.103
408.000,244.000,-0.810,-0.796,0.437,0.893,0.311,0.216,0.906,0.366,0.303,-0.729
353.000,97.000,-0.155,0.264,-1.030,0.418,1.032,-0.178,0.159,0.005,-0.320,0.587
122.000,216.000,-0.768,-0.385,-0.002,-0.663,0.152,-0.097,-0.014,0.047,0.094,-0.543
319.000,462.000,0.007,-0.195,0.003,1.007,-0.018,0.656,-0.661,0.068,0.224,-0.258
293.000,403.000,0.839,0.349,-0.351,0.272,-0.211,-0.414,0.468,-0.039,-0.185,0.839
218.000,441.000,-0.500,-0.477,-0.385,-0.420,0.629,-0.821,-0.944,0.985,0.106,0.678
362.000,70.000,-0.641,-0.052,-0.040,-0.530,0.451,-0.332,0.089,0.734,0.806,0.482
129.000,101.000,0.100,0.914,0.367,-0.265,-0.076,0.114,0.481,-0.319,0.093,-0.183
204.000,42.000,-0.294,-0.292,0.454,0.213,0.247,1.266,-0.272,-0.191,0.494,-0.251
252.000,437.000,0.301,-0.820,-0.564,0.864,-0.397,-0.904,0.098,0.758,0.114,0.550
105.000,189.000,-0.255,0.196,-0.595,-0.595,0.225,-0.219,-0.897,-0.091,-0.239,-0.064
23.000,268.000,-0.432,-0.975,0.733,-0.529,-0.065,0.165,-0.137,-0.150,-0.540,-0.810
199.000,107.000,0.406,-0.632,-0.211,-0.631,-0.394,0.426,-0.293,-0.779,-0.629,-0.107
235.000,381.000,-0.320,0.388,-0.254,-0.310,0.072,-0.145,0.912,-0.354,0.016,-0.368
74.000,137.000,0.244,0.413,0.753,0.257,-0.418,0.568,-0.420,0.164,0.678,-0.021
51.000,212.000,-0.127,-0.255,0.274,-0.681,-0.661,0.542,0.023,-0.287,0.622,-0.365
420.000,452.000,0.459,0.683,0.903,-0.296,0.549,0.233,-0.409,0.276,-0.048,0.904
314.000,82.000,0.065,0.414,-0.728,0.912,0.671,-0.676,0.770,0.369,-0.134,0.639
348.000,447.000,-0.121,0.297,-0.998,-0.544,0.583,-0.359,-0.082,-0.131,-0.220,0.553
38.000,243.000,-0.263,-0.903,-0.112,-0.638,0.608,1.002,-0.139,-0.510,-0.208,0.182
190.000,496.000,-0.140,1.045,-0.872,0.740,0.646,-0.595,-0.017,-0.081,-0.571,-0.189
98.000,446.000,-0.400,-0.889,-0.942,0.950,-0.572,-0.831,0.160,0.593,0.392,-0.424
431.000,437.000,-0.054,-0.507,-0.781,-0.694,-0.676,0.019,0.077,-0.592,0.011,-0.381
336.000,453.000,0.145,-0.468,-0.720,-0.768,-0.501,-0.983,-0.208,-0.003,-0.444,0.125
400.000,135.000,-0.014,-0.335,0.519,-0.676,-0.275,-0.753,0.308,-0.171,-0.978,-0.586
293.000,470.000,-0.044,0.170,-0.819,-1.045,-0.430,-0.091,-0.229,0.099,1.078,0.683
487.000,193.000,-0.242,-0.394,0.513,-0.698,-0.613,-0.917,-0.331,0.235,-0.476,-0.764
126.000,170.000,-0.079,0.961,0.090,-0.064,0.276,-0.115,0.325,-0.073,0.062,-0.038
441.000,287.000,0.274,-0.630,0.117,0.439,-0.114,-0.240,0.507,0.074,-0.407,0.102
192.000,152.000,-0.583,-0.121,0.530,-0.407,-0.686,0.209,1.035,-0.329,0.520,-1.177
236.000,365.000,0.673,-0.011,0.313,-0.277,-0.523,0.764,0.090,-0.301,0.527,0.592
224.000,502.000,0.659,0.762,0.793,0.251,-0.369,0.185,0.442,0.039,0.341,0.364
98.000,197.000,-0.917,0.439,0.355,-0.525,0.518,0.413,-0.682,0.111,0.409,-0.629
207.000,22.000,0.135,-0.368,0.661,-0.028,0.435,-0.167,0.115,0.472,-0.219,0.606
273.000,369.000,-0.634,-0.809,0.243,-0.494,0.445,-0.515,0.985,-0.154,-0.911,-0.650
439.000,325.000,-0.449,-0.054,-0.652,-0.548,0.508,0.020,0.503,-0.767,-0.766,-0.530
301.000,21.000,-0.045,0.833,0.661,-0.572,-0.474,0.259,0.462,-0.476,0.230,-0.684
398.000,66.000,-0.589,-0.719,-1.066,-1.068,0.803,-0.212,0.129,-0.219,-0.373,0.389
303.000,417.000,0.056,0.174,-0.576,0.743,-0.065,0.163,0.693,-0.732,-0.547,-0.707
407.000,272.000,0.012,-0.060,0.439,0.154,0.544,-0.027,0.960,-0.184,-0.651,-0.012
248.000,76.000,0.689,0.010,0.335,-0.306,-0.476,-0.105,0.743,-0.727,-0.893,-0.167
304.000,31.000,-0.386,0.271,-0.162,-0.157,0.821,-0.162,-0.475,0.019,-0.559,-0.091
264.000,46.000,0.297,0.497,0.314,0.244,-0.289,0.099,-0.264,0.524,0.924,0.586
435.000,288.000,0.094,-0.145,0.454,-0.958,0.112,-0.487,0.860,-0.226,-0.684,0.114
449.000,107.000,-0.214,-0.415,-0.665,-0.346,0.477,-0.085,0.040,0.065,0.006,0.520
395.000,269.000,0.415,0.189,0.198,-0.298,-0.273,-0.363,-0.708,0.621,0.471,0.852
164.000,433.000,-0.894,-0.723,0.709,-0.067,0.373,-0.434,0.599,0.365,-0.360,-0.859
501.000,228.000,-0.180,0.050,0.656,-0.572,-0.640,-0.749,0.090,0.316,0.052,-0.546
212.000,457.000,0.571,0.001,-0.831,0.378,-0.469,-1.065,-0.924,0.279,-0.576,0.289
154.000,112.000,-0.495,-0.156,0.089,0.281,0.149,-0.382,0.775,0.196,0.731,0.765
71.000,324.000,-0.466,-0.864,-0.809,-0.193,-0.902,0.230,0.220,-0.170,0.932,-0.575
426.000,312.000,-0.274,0.767,-0.179,-0.536,0.774,-0.114,-0.341,-0.330,-0.671,-0.151
267.000,322.000,-0.002,-0.410,-0.990,0.972,0.099,0.434,0.080,-0.421,-0.175,-0.232
43.000,232.000,-0.083,0.091,0.533,0.881,0.739,-0.460,0.864,0.148,-0.965,-0.270
163.000,372.000,-0.602,-0.716,1.062,-0.149,0.078,0.282,0.354,0.381,0.345,-0.468
81.000,390.000,-0.842,0.914,-1.065,0.457,0.760,0.273,0.840,-0.623,0.068,-0.800
323.000,90.000,0.107,-0.170,0.103,-1.022,-0.718,-0.097,0.261,-0.304,0.179,-0.126
419.000,432.000,0.659,0.109,-0.241,-0.395,-0.329,-0.508,-0.373,0.118,-0.159,0.777
262.000,111.000,-0.598,-0.123,-0.289,-0.463,0.085,0.671,-0.759,-0.138,-0.420,-0.359
97.000,159.000,0.583,-0.056,0.097,0.398,-0.126,0.581,-0.425,-0.410,-0.392,0.092
208.000,466.000,-0.159,0.860,-0.027,0.647,0.767,-0.873,0.743,0.660,-0.011,0.449
270.000,253.000,-0.254,-0.482,-0.264,-0.893,-0.150,-0.093,0.174,-0.290,-0.115,-0.179
288.000,54.000,0.165,0.454,-1.020,0.262,-0.941,-0.518,-0.386,-0.392,-0.081,-0.730
424.000,289.000,-0.077,0.720,0.177,-0.291,-0.186,0.119,0.049,0.196,0.887,0.183
493.000,347.000,-0.087,-0.275,0.707,-0.230,0.858,0.318,0.247,0.405,0.092,0.810
104.000,124.000,-0.054,-0.018,0.682,0.412,0.868,0.299,0.844,0.270,-0.020,0.521
126.000,108.000,-0.078,0.844,0.101,-0.313,-0.494,-0.055,-0.713,-0.574,0.297,0.089
410.000,395.000,0.118,0.649,0.228,-0.604,0.347,-0.909,-0.630,0.531,-0.344,0.560
29.000,151.000,-0.495,-0.136,0.932,0.322,-0.158,-0.106,0.261,0.384,0.186,-0.833
4.000,275.000,0.375,-0.813,0.386,0.648,-0.285,0.305,0.967,-0.013,0.048,0.187
240.000,10.000,0.445,0.298,0.814,-0.207,0.434,0.813,0.648,0.029,0.528,1.076
285.000,302.000,-0.209,-0.695,-0.213,0.861,-0.405,-0.423,-0.268,0.552,-0.797,-0.375
44.000,350.000,-0.187,0.270,-0.194,-0.281,0.507,0.252,-0.774,-0.107,-0.176,0.060
82.000,309.000,-0.449,-0.583,0.265,-0.864,0.695,0.046,0.166,-0.107,-0.540,0.015
333.000,343.000,-0.172,-0.169,-0.270,-0.645,0.077,0.180,-0.548,-0.117,0.073,0.084
59.000,243.000,-0.177,-0.709,-0.869,0.135,0.523,-0.563,0.204,-0.061,-0.851,0.104
346.000,476.000,-0.311,0.153,0.243,0.863,1.487,0.136,0.526,0.267,-0.534,0.335
231.000,485.000,-0.189,0.142,0.687,-0.242,-0.847,-0.052,0.248,-0.244,0.077,-1.150
41.000,387.000,0.763,0.383,0.543,0.617,-0.770,0.087,0.615,-0.064,0.256,0.107
479.000,230.000,0.361,-0.800,0.272,-0.236,-0.829,0.230,0.410,-0.442,-0.183,-0.315
297.000,242.000,-0.149,-0.015,-0.064,1.128,-0.150,-0.367,0.716,0.425,0.334,-0.268
327.000,391.000,0.072,0.853,0.654,0.283,-0.363,-0.675,0.533,0.115,-0.212,-0.620
86.000,234.000,-0.501,-0.185,-0.855,0.885,-0.755,-0.486,0.303,0.089,0.453,-1.073
282.000,323.000,0.501,0.433,-0.583,-0.534,-0.124,-0.979,-0.902,-0.053,-0.888,0.341
391.000,194.000,0.253,-0.232,0.625,-0.054,0.073,0.871,0.156,-0.358,-0.044,0.096
299.000,472.000,-0.763,-0.434,-0.603,-0.022,0.657,-0.398,0.466,0.141,-0.191,-0.218
335.000,294.000,-0.213,0.607,0.740,0.375,0.021,0.879,-0.182,-0.332,0.941,0.420
463.000,302.000,-0.535,-0.276,0.570,-0.381,0.374,0.126,-0.107,0.427,0.352,-0.009
375.000,423.000,-0.307,0.908,0.681,-0.262,0.310,0.458,0.745,-0.435,0.052,-0.567
173.000,420.000,0.286,0.624,0.065,0.590,-0.355,-0.440,-0.286,-0.015,-0.394,-0.462
225.000,459.000,0.663,0.498,-0.665,-0.447,-0.689,-1.015,0.828,0.011,0.173,0.754
323.000,60.000,0.851,-0.074,-0.342,-0.040,-0.739,-0.691,0.049,-0.499,-1.057,-0.069
161.000,39.000,-0.224,-0.602,-0.844,0.011,-0.280,-0.562,0.545,0.141,0.219,0.026
233.000,75.000,-0.422,0.241,0.058,0.410,-0.560,-0.924,0.523,-0.348,-0.185,-0.563
158.000,358.000,1.038,0.059,1.009,-0.597,-0.327,0.283,-0.348,-0.129,-0.346,0.818
104.000,358.000,1.080,0.743,0.155,-1.056,-0.596,-0.357,-0.858,-0.347,-0.545,0.679
349.000,187.000,0.109,0.262,-0.248,0.774,-0.397,-0.197,0.059,0.385,0.647,0.070
117.000,280.000,0.076,-0.264,-0.603,0.616,0.390,0.249,0.820,-0.089,0.139,0.499
408.000,107.000,0.045,-0.669,-0.156,-0.511,-0.559,-1.083,0.193,0.190,-0.489,-0.148
113.000,269.000,0.514,0.253,0.510,-0.109,-0.650,0.654,-0.643,-0.164,0.446,0.079
366.000,168.000,0.489,-0.209,0.458,-0.235,-0.150,0.214,-0.986,0.164,-0.116,0.488
387.000,297.000,-0.479,-0.442,-0.118,0.576,0.146,0.731,-0.017,-0.010,0.509,-0.406
451.000,193.000,0.046,0.739,-0.095,-0.369,0.245,-0.778,0.151,0.258,-0.132,0.383
200.000,121.000,-0.633,-0.872,-0.078,-0.306,-0.445,0.252,0.288,0.064,0.729,-0.544
77.000,326.000,-0.005,0.294,0.352,0.968,0.365,-0.484,0.652,0.819,0.361,0.460
147.000,168.000,0.200,-0.342,0.732,0.126,0.525,0.672,0.457,0.329,0.452,0.946
164.000,330.000,0.036,-0.707,0.275,0.334,0.218,0.555,0.206,0.438,0.679,0.727
319.000,372.000,-0.297,-0.332,0.293,-0.310,-0.178,0.458,-0.814,-0.214,-0.098,-0.692
289.000,319.000,-0.147,-0.044,-0.703,-0.106,-0.372,0.043,-0.356,-0.366,0.018,-0.491
327.000,479.000,0.615,0.083,-0.468,0.529,-0.252,0.119,0.315,-0.362,-0.191,0.296
53.000,293.000,0.260,-0.861,-0.795,-0.345,-0.271,-0.289,-0.436,0.019,-0.161,0.528
469.000,283.000,1.128,-0.815,0.486,-0.390,-0.796,0.320,-0.516,-0.391,-0.610,0.509
211.000,178.000,-0.252,1.245,0.104,-0.193,-0.638,-0.324,-0.587,0.450,0.150,-0.335
144.000,313.000,0.432,0.673,-0.896,-0.547,-0.321,0.279,0.108,-0.830,0.057,0.231
294.000,396.000,-0.479,-0.105,0.787,-0.980,0.048,0.048,0.050,-0.225,-0.334,-0.723
328.000,89.000,-0.332,-0.326,0.139,-0.026,-0.822,-1.303,0.681,-0.045,-0.054,-0.176
101.000,338.000,0.663,0.595,-0.080,0.097,-1.045,0.375,-0.259,-0.841,-0.168,-0.631
81.000,440.000,-0.168,-0.675,0.593,-0.837,-0.080,0.059,0.972,-0.429,-0.477,-0.391
166.000,417.000,0.122,-0.092,0.584,-0.299,0.383,0.243,0.959,-0.530,-0.757,-0.101
88.000,320.000,0.141,-0.770,0.657,-0.878,-0.475,-0.198,-0.175,-0.061,-0.448,-0.168
101.000,147.000,-0.140,-0.521,-0.640,0.174,1.049,0.845,0.311,-0.350,-0.143,0.648
463.000,399.000,0.337,0.753,-0.201,-0.481,-0.211,-0.698,0.654,0.139,0.288,0.646
474.000,164.000,0.057,0.237,-0.110,0.145,0.565,-0.187,0.403,-0.155,-0.604,0.155
444.000,193.000,0.993,-0.440,-0.179,0.652,-0.770,-0.269,-0.268,0.124,-0.184,0.578
312.000,329.000,0.451,0.655,-0.327,-0.025,0.326,0.084,0.364,0.047,-0.615,1.095
423.000,117.000,-0.040,0.558,-0.555,-0.871,0.534,-0.509,-0.633,-0.517,-1.183,-0.127
182.000,395.000,-0.422,0.737,-0.717,0.203,0.490,0.624,-0.808,-0.309,0.280,-0.302
91.000,371.000,0.089,-0.776,-0.106,0.682,-0.192,0.315,-0.173,0.088,0.075,-0.045
392.000,82.000,-0.385,0.130,0.478,-0.520,0.319,-0.507,-0.363,0.031,-0.792,-0.604
446.000,302.000,-0.296,-0.450,-0.356,-0.161,-0.207,-0.068,0.353,0.218,0.654,0.113
228.000,286.000,-0.390,-0.701,0.382,-0.927,0.560,0.498,0.543,0.181,0.532,0.677
70.000,247.000,0.250,-0.374,0.870,0.309,-0.292,1.247,0.945,-0.496,0.399,-0.182
72.000,101.000,0.000,-0.139,-0.377,-0.401,-0.863,-0.200,0.129,-0.364,0.120,-0.563
430.000,414.000,0.408,0.215,-0.572,-0.769,-0.743,0.153,-0.308,-0.963,-0.415,-0.401
462.000,291.000,-0.046,-0.565,-0.496,-0.194,-0.446,-0.248,-0.530,0.422,0.599,0.335
37.000,170.000,-0.486,-0.453,0.517,0.575,0.602,0.042,-0.292,0.368,-0.396,-0.442
232.000,292.000,-0.576,0.047,0.282,-0.682,-0.639,-0.475,0.965,0.840,0.790,0.213
